id;z1;z2;z3;z4;z5
464064;3;8;12;22;37
464065;3;8;12;22;38
464066;3;8;12;22;39
464067;3;8;12;22;40
464068;3;8;12;22;41
464069;3;8;12;22;42
464070;3;8;12;22;43
464071;3;8;12;22;44
464072;3;8;12;22;45
464073;3;8;12;22;46
464074;3;8;12;22;47
464075;3;8;12;22;48
464076;3;8;12;22;49
464077;3;8;12;22;50
464078;3;8;12;23;24
464079;3;8;12;23;25
464080;3;8;12;23;26
464081;3;8;12;23;27
464082;3;8;12;23;28
464083;3;8;12;23;29
464084;3;8;12;23;30
464085;3;8;12;23;31
464086;3;8;12;23;32
464087;3;8;12;23;33
464088;3;8;12;23;34
464089;3;8;12;23;35
464090;3;8;12;23;36
464091;3;8;12;23;37
464092;3;8;12;23;38
464093;3;8;12;23;39
464094;3;8;12;23;40
464095;3;8;12;23;41
464096;3;8;12;23;42
464097;3;8;12;23;43
464098;3;8;12;23;44
464099;3;8;12;23;45
464100;3;8;12;23;46
464101;3;8;12;23;47
464102;3;8;12;23;48
464103;3;8;12;23;49
464104;3;8;12;23;50
464105;3;8;12;24;25
464106;3;8;12;24;26
464107;3;8;12;24;27
464108;3;8;12;24;28
464109;3;8;12;24;29
464110;3;8;12;24;30
464111;3;8;12;24;31
464112;3;8;12;24;32
464113;3;8;12;24;33
464114;3;8;12;24;34
464115;3;8;12;24;35
464116;3;8;12;24;36
464117;3;8;12;24;37
464118;3;8;12;24;38
464119;3;8;12;24;39
464120;3;8;12;24;40
464121;3;8;12;24;41
464122;3;8;12;24;42
464123;3;8;12;24;43
464124;3;8;12;24;44
464125;3;8;12;24;45
464126;3;8;12;24;46
464127;3;8;12;24;47
464128;3;8;12;24;48
464129;3;8;12;24;49
464130;3;8;12;24;50
464131;3;8;12;25;26
464132;3;8;12;25;27
464133;3;8;12;25;28
464134;3;8;12;25;29
464135;3;8;12;25;30
464136;3;8;12;25;31
464137;3;8;12;25;32
464138;3;8;12;25;33
464139;3;8;12;25;34
464140;3;8;12;25;35
464141;3;8;12;25;36
464142;3;8;12;25;37
464143;3;8;12;25;38
464144;3;8;12;25;39
464145;3;8;12;25;40
464146;3;8;12;25;41
464147;3;8;12;25;42
464148;3;8;12;25;43
464149;3;8;12;25;44
464150;3;8;12;25;45
464151;3;8;12;25;46
464152;3;8;12;25;47
464153;3;8;12;25;48
464154;3;8;12;25;49
464155;3;8;12;25;50
464156;3;8;12;26;27
464157;3;8;12;26;28
464158;3;8;12;26;29
464159;3;8;12;26;30
464160;3;8;12;26;31
464161;3;8;12;26;32
464162;3;8;12;26;33
464163;3;8;12;26;34
464164;3;8;12;26;35
464165;3;8;12;26;36
464166;3;8;12;26;37
464167;3;8;12;26;38
464168;3;8;12;26;39
464169;3;8;12;26;40
464170;3;8;12;26;41
464171;3;8;12;26;42
464172;3;8;12;26;43
464173;3;8;12;26;44
464174;3;8;12;26;45
464175;3;8;12;26;46
464176;3;8;12;26;47
464177;3;8;12;26;48
464178;3;8;12;26;49
464179;3;8;12;26;50
464180;3;8;12;27;28
464181;3;8;12;27;29
464182;3;8;12;27;30
464183;3;8;12;27;31
464184;3;8;12;27;32
464185;3;8;12;27;33
464186;3;8;12;27;34
464187;3;8;12;27;35
464188;3;8;12;27;36
464189;3;8;12;27;37
464190;3;8;12;27;38
464191;3;8;12;27;39
464192;3;8;12;27;40
464193;3;8;12;27;41
464194;3;8;12;27;42
464195;3;8;12;27;43
464196;3;8;12;27;44
464197;3;8;12;27;45
464198;3;8;12;27;46
464199;3;8;12;27;47
464200;3;8;12;27;48
464201;3;8;12;27;49
464202;3;8;12;27;50
464203;3;8;12;28;29
464204;3;8;12;28;30
464205;3;8;12;28;31
464206;3;8;12;28;32
464207;3;8;12;28;33
464208;3;8;12;28;34
464209;3;8;12;28;35
464210;3;8;12;28;36
464211;3;8;12;28;37
464212;3;8;12;28;38
464213;3;8;12;28;39
464214;3;8;12;28;40
464215;3;8;12;28;41
464216;3;8;12;28;42
464217;3;8;12;28;43
464218;3;8;12;28;44
464219;3;8;12;28;45
464220;3;8;12;28;46
464221;3;8;12;28;47
464222;3;8;12;28;48
464223;3;8;12;28;49
464224;3;8;12;28;50
464225;3;8;12;29;30
464226;3;8;12;29;31
464227;3;8;12;29;32
464228;3;8;12;29;33
464229;3;8;12;29;34
464230;3;8;12;29;35
464231;3;8;12;29;36
464232;3;8;12;29;37
464233;3;8;12;29;38
464234;3;8;12;29;39
464235;3;8;12;29;40
464236;3;8;12;29;41
464237;3;8;12;29;42
464238;3;8;12;29;43
464239;3;8;12;29;44
464240;3;8;12;29;45
464241;3;8;12;29;46
464242;3;8;12;29;47
464243;3;8;12;29;48
464244;3;8;12;29;49
464245;3;8;12;29;50
464246;3;8;12;30;31
464247;3;8;12;30;32
464248;3;8;12;30;33
464249;3;8;12;30;34
464250;3;8;12;30;35
464251;3;8;12;30;36
464252;3;8;12;30;37
464253;3;8;12;30;38
464254;3;8;12;30;39
464255;3;8;12;30;40
464256;3;8;12;30;41
464257;3;8;12;30;42
464258;3;8;12;30;43
464259;3;8;12;30;44
464260;3;8;12;30;45
464261;3;8;12;30;46
464262;3;8;12;30;47
464263;3;8;12;30;48
464264;3;8;12;30;49
464265;3;8;12;30;50
464266;3;8;12;31;32
464267;3;8;12;31;33
464268;3;8;12;31;34
464269;3;8;12;31;35
464270;3;8;12;31;36
464271;3;8;12;31;37
464272;3;8;12;31;38
464273;3;8;12;31;39
464274;3;8;12;31;40
464275;3;8;12;31;41
464276;3;8;12;31;42
464277;3;8;12;31;43
464278;3;8;12;31;44
464279;3;8;12;31;45
464280;3;8;12;31;46
464281;3;8;12;31;47
464282;3;8;12;31;48
464283;3;8;12;31;49
464284;3;8;12;31;50
464285;3;8;12;32;33
464286;3;8;12;32;34
464287;3;8;12;32;35
464288;3;8;12;32;36
464289;3;8;12;32;37
464290;3;8;12;32;38
464291;3;8;12;32;39
464292;3;8;12;32;40
464293;3;8;12;32;41
464294;3;8;12;32;42
464295;3;8;12;32;43
464296;3;8;12;32;44
464297;3;8;12;32;45
464298;3;8;12;32;46
464299;3;8;12;32;47
464300;3;8;12;32;48
464301;3;8;12;32;49
464302;3;8;12;32;50
464303;3;8;12;33;34
464304;3;8;12;33;35
464305;3;8;12;33;36
464306;3;8;12;33;37
464307;3;8;12;33;38
464308;3;8;12;33;39
464309;3;8;12;33;40
464310;3;8;12;33;41
464311;3;8;12;33;42
464312;3;8;12;33;43
464313;3;8;12;33;44
464314;3;8;12;33;45
464315;3;8;12;33;46
464316;3;8;12;33;47
464317;3;8;12;33;48
464318;3;8;12;33;49
464319;3;8;12;33;50
464320;3;8;12;34;35
464321;3;8;12;34;36
464322;3;8;12;34;37
464323;3;8;12;34;38
464324;3;8;12;34;39
464325;3;8;12;34;40
464326;3;8;12;34;41
464327;3;8;12;34;42
464328;3;8;12;34;43
464329;3;8;12;34;44
464330;3;8;12;34;45
464331;3;8;12;34;46
464332;3;8;12;34;47
464333;3;8;12;34;48
464334;3;8;12;34;49
464335;3;8;12;34;50
464336;3;8;12;35;36
464337;3;8;12;35;37
464338;3;8;12;35;38
464339;3;8;12;35;39
464340;3;8;12;35;40
464341;3;8;12;35;41
464342;3;8;12;35;42
464343;3;8;12;35;43
464344;3;8;12;35;44
464345;3;8;12;35;45
464346;3;8;12;35;46
464347;3;8;12;35;47
464348;3;8;12;35;48
464349;3;8;12;35;49
464350;3;8;12;35;50
464351;3;8;12;36;37
464352;3;8;12;36;38
464353;3;8;12;36;39
464354;3;8;12;36;40
464355;3;8;12;36;41
464356;3;8;12;36;42
464357;3;8;12;36;43
464358;3;8;12;36;44
464359;3;8;12;36;45
464360;3;8;12;36;46
464361;3;8;12;36;47
464362;3;8;12;36;48
464363;3;8;12;36;49
464364;3;8;12;36;50
464365;3;8;12;37;38
464366;3;8;12;37;39
464367;3;8;12;37;40
464368;3;8;12;37;41
464369;3;8;12;37;42
464370;3;8;12;37;43
464371;3;8;12;37;44
464372;3;8;12;37;45
464373;3;8;12;37;46
464374;3;8;12;37;47
464375;3;8;12;37;48
464376;3;8;12;37;49
464377;3;8;12;37;50
464378;3;8;12;38;39
464379;3;8;12;38;40
464380;3;8;12;38;41
464381;3;8;12;38;42
464382;3;8;12;38;43
464383;3;8;12;38;44
464384;3;8;12;38;45
464385;3;8;12;38;46
464386;3;8;12;38;47
464387;3;8;12;38;48
464388;3;8;12;38;49
464389;3;8;12;38;50
464390;3;8;12;39;40
464391;3;8;12;39;41
464392;3;8;12;39;42
464393;3;8;12;39;43
464394;3;8;12;39;44
464395;3;8;12;39;45
464396;3;8;12;39;46
464397;3;8;12;39;47
464398;3;8;12;39;48
464399;3;8;12;39;49
464400;3;8;12;39;50
464401;3;8;12;40;41
464402;3;8;12;40;42
464403;3;8;12;40;43
464404;3;8;12;40;44
464405;3;8;12;40;45
464406;3;8;12;40;46
464407;3;8;12;40;47
464408;3;8;12;40;48
464409;3;8;12;40;49
464410;3;8;12;40;50
464411;3;8;12;41;42
464412;3;8;12;41;43
464413;3;8;12;41;44
464414;3;8;12;41;45
464415;3;8;12;41;46
464416;3;8;12;41;47
464417;3;8;12;41;48
464418;3;8;12;41;49
464419;3;8;12;41;50
464420;3;8;12;42;43
464421;3;8;12;42;44
464422;3;8;12;42;45
464423;3;8;12;42;46
464424;3;8;12;42;47
464425;3;8;12;42;48
464426;3;8;12;42;49
464427;3;8;12;42;50
464428;3;8;12;43;44
464429;3;8;12;43;45
464430;3;8;12;43;46
464431;3;8;12;43;47
464432;3;8;12;43;48
464433;3;8;12;43;49
464434;3;8;12;43;50
464435;3;8;12;44;45
464436;3;8;12;44;46
464437;3;8;12;44;47
464438;3;8;12;44;48
464439;3;8;12;44;49
464440;3;8;12;44;50
464441;3;8;12;45;46
464442;3;8;12;45;47
464443;3;8;12;45;48
464444;3;8;12;45;49
464445;3;8;12;45;50
464446;3;8;12;46;47
464447;3;8;12;46;48
464448;3;8;12;46;49
464449;3;8;12;46;50
464450;3;8;12;47;48
464451;3;8;12;47;49
464452;3;8;12;47;50
464453;3;8;12;48;49
464454;3;8;12;48;50
464455;3;8;12;49;50
464456;3;8;13;14;15
464457;3;8;13;14;16
464458;3;8;13;14;17
464459;3;8;13;14;18
464460;3;8;13;14;19
464461;3;8;13;14;20
464462;3;8;13;14;21
464463;3;8;13;14;22
464464;3;8;13;14;23
464465;3;8;13;14;24
464466;3;8;13;14;25
464467;3;8;13;14;26
464468;3;8;13;14;27
464469;3;8;13;14;28
464470;3;8;13;14;29
464471;3;8;13;14;30
464472;3;8;13;14;31
464473;3;8;13;14;32
464474;3;8;13;14;33
464475;3;8;13;14;34
464476;3;8;13;14;35
464477;3;8;13;14;36
464478;3;8;13;14;37
464479;3;8;13;14;38
464480;3;8;13;14;39
464481;3;8;13;14;40
464482;3;8;13;14;41
464483;3;8;13;14;42
464484;3;8;13;14;43
464485;3;8;13;14;44
464486;3;8;13;14;45
464487;3;8;13;14;46
464488;3;8;13;14;47
464489;3;8;13;14;48
464490;3;8;13;14;49
464491;3;8;13;14;50
464492;3;8;13;15;16
464493;3;8;13;15;17
464494;3;8;13;15;18
464495;3;8;13;15;19
464496;3;8;13;15;20
464497;3;8;13;15;21
464498;3;8;13;15;22
464499;3;8;13;15;23
464500;3;8;13;15;24
464501;3;8;13;15;25
464502;3;8;13;15;26
464503;3;8;13;15;27
464504;3;8;13;15;28
464505;3;8;13;15;29
464506;3;8;13;15;30
464507;3;8;13;15;31
464508;3;8;13;15;32
464509;3;8;13;15;33
464510;3;8;13;15;34
464511;3;8;13;15;35
464512;3;8;13;15;36
464513;3;8;13;15;37
464514;3;8;13;15;38
464515;3;8;13;15;39
464516;3;8;13;15;40
464517;3;8;13;15;41
464518;3;8;13;15;42
464519;3;8;13;15;43
464520;3;8;13;15;44
464521;3;8;13;15;45
464522;3;8;13;15;46
464523;3;8;13;15;47
464524;3;8;13;15;48
464525;3;8;13;15;49
464526;3;8;13;15;50
464527;3;8;13;16;17
464528;3;8;13;16;18
464529;3;8;13;16;19
464530;3;8;13;16;20
464531;3;8;13;16;21
464532;3;8;13;16;22
464533;3;8;13;16;23
464534;3;8;13;16;24
464535;3;8;13;16;25
464536;3;8;13;16;26
464537;3;8;13;16;27
464538;3;8;13;16;28
464539;3;8;13;16;29
464540;3;8;13;16;30
464541;3;8;13;16;31
464542;3;8;13;16;32
464543;3;8;13;16;33
464544;3;8;13;16;34
464545;3;8;13;16;35
464546;3;8;13;16;36
464547;3;8;13;16;37
464548;3;8;13;16;38
464549;3;8;13;16;39
464550;3;8;13;16;40
464551;3;8;13;16;41
464552;3;8;13;16;42
464553;3;8;13;16;43
464554;3;8;13;16;44
464555;3;8;13;16;45
464556;3;8;13;16;46
464557;3;8;13;16;47
464558;3;8;13;16;48
464559;3;8;13;16;49
464560;3;8;13;16;50
464561;3;8;13;17;18
464562;3;8;13;17;19
464563;3;8;13;17;20
464564;3;8;13;17;21
464565;3;8;13;17;22
464566;3;8;13;17;23
464567;3;8;13;17;24
464568;3;8;13;17;25
464569;3;8;13;17;26
464570;3;8;13;17;27
464571;3;8;13;17;28
464572;3;8;13;17;29
464573;3;8;13;17;30
464574;3;8;13;17;31
464575;3;8;13;17;32
464576;3;8;13;17;33
464577;3;8;13;17;34
464578;3;8;13;17;35
464579;3;8;13;17;36
464580;3;8;13;17;37
464581;3;8;13;17;38
464582;3;8;13;17;39
464583;3;8;13;17;40
464584;3;8;13;17;41
464585;3;8;13;17;42
464586;3;8;13;17;43
464587;3;8;13;17;44
464588;3;8;13;17;45
464589;3;8;13;17;46
464590;3;8;13;17;47
464591;3;8;13;17;48
464592;3;8;13;17;49
464593;3;8;13;17;50
464594;3;8;13;18;19
464595;3;8;13;18;20
464596;3;8;13;18;21
464597;3;8;13;18;22
464598;3;8;13;18;23
464599;3;8;13;18;24
464600;3;8;13;18;25
464601;3;8;13;18;26
464602;3;8;13;18;27
464603;3;8;13;18;28
464604;3;8;13;18;29
464605;3;8;13;18;30
464606;3;8;13;18;31
464607;3;8;13;18;32
464608;3;8;13;18;33
464609;3;8;13;18;34
464610;3;8;13;18;35
464611;3;8;13;18;36
464612;3;8;13;18;37
464613;3;8;13;18;38
464614;3;8;13;18;39
464615;3;8;13;18;40
464616;3;8;13;18;41
464617;3;8;13;18;42
464618;3;8;13;18;43
464619;3;8;13;18;44
464620;3;8;13;18;45
464621;3;8;13;18;46
464622;3;8;13;18;47
464623;3;8;13;18;48
464624;3;8;13;18;49
464625;3;8;13;18;50
464626;3;8;13;19;20
464627;3;8;13;19;21
464628;3;8;13;19;22
464629;3;8;13;19;23
464630;3;8;13;19;24
464631;3;8;13;19;25
464632;3;8;13;19;26
464633;3;8;13;19;27
464634;3;8;13;19;28
464635;3;8;13;19;29
464636;3;8;13;19;30
464637;3;8;13;19;31
464638;3;8;13;19;32
464639;3;8;13;19;33
464640;3;8;13;19;34
464641;3;8;13;19;35
464642;3;8;13;19;36
464643;3;8;13;19;37
464644;3;8;13;19;38
464645;3;8;13;19;39
464646;3;8;13;19;40
464647;3;8;13;19;41
464648;3;8;13;19;42
464649;3;8;13;19;43
464650;3;8;13;19;44
464651;3;8;13;19;45
464652;3;8;13;19;46
464653;3;8;13;19;47
464654;3;8;13;19;48
464655;3;8;13;19;49
464656;3;8;13;19;50
464657;3;8;13;20;21
464658;3;8;13;20;22
464659;3;8;13;20;23
464660;3;8;13;20;24
464661;3;8;13;20;25
464662;3;8;13;20;26
464663;3;8;13;20;27
464664;3;8;13;20;28
464665;3;8;13;20;29
464666;3;8;13;20;30
464667;3;8;13;20;31
464668;3;8;13;20;32
464669;3;8;13;20;33
464670;3;8;13;20;34
464671;3;8;13;20;35
464672;3;8;13;20;36
464673;3;8;13;20;37
464674;3;8;13;20;38
464675;3;8;13;20;39
464676;3;8;13;20;40
464677;3;8;13;20;41
464678;3;8;13;20;42
464679;3;8;13;20;43
464680;3;8;13;20;44
464681;3;8;13;20;45
464682;3;8;13;20;46
464683;3;8;13;20;47
464684;3;8;13;20;48
464685;3;8;13;20;49
464686;3;8;13;20;50
464687;3;8;13;21;22
464688;3;8;13;21;23
464689;3;8;13;21;24
464690;3;8;13;21;25
464691;3;8;13;21;26
464692;3;8;13;21;27
464693;3;8;13;21;28
464694;3;8;13;21;29
464695;3;8;13;21;30
464696;3;8;13;21;31
464697;3;8;13;21;32
464698;3;8;13;21;33
464699;3;8;13;21;34
464700;3;8;13;21;35
464701;3;8;13;21;36
464702;3;8;13;21;37
464703;3;8;13;21;38
464704;3;8;13;21;39
464705;3;8;13;21;40
464706;3;8;13;21;41
464707;3;8;13;21;42
464708;3;8;13;21;43
464709;3;8;13;21;44
464710;3;8;13;21;45
464711;3;8;13;21;46
464712;3;8;13;21;47
464713;3;8;13;21;48
464714;3;8;13;21;49
464715;3;8;13;21;50
464716;3;8;13;22;23
464717;3;8;13;22;24
464718;3;8;13;22;25
464719;3;8;13;22;26
464720;3;8;13;22;27
464721;3;8;13;22;28
464722;3;8;13;22;29
464723;3;8;13;22;30
464724;3;8;13;22;31
464725;3;8;13;22;32
464726;3;8;13;22;33
464727;3;8;13;22;34
464728;3;8;13;22;35
464729;3;8;13;22;36
464730;3;8;13;22;37
464731;3;8;13;22;38
464732;3;8;13;22;39
464733;3;8;13;22;40
464734;3;8;13;22;41
464735;3;8;13;22;42
464736;3;8;13;22;43
464737;3;8;13;22;44
464738;3;8;13;22;45
464739;3;8;13;22;46
464740;3;8;13;22;47
464741;3;8;13;22;48
464742;3;8;13;22;49
464743;3;8;13;22;50
464744;3;8;13;23;24
464745;3;8;13;23;25
464746;3;8;13;23;26
464747;3;8;13;23;27
464748;3;8;13;23;28
464749;3;8;13;23;29
464750;3;8;13;23;30
464751;3;8;13;23;31
464752;3;8;13;23;32
464753;3;8;13;23;33
464754;3;8;13;23;34
464755;3;8;13;23;35
464756;3;8;13;23;36
464757;3;8;13;23;37
464758;3;8;13;23;38
464759;3;8;13;23;39
464760;3;8;13;23;40
464761;3;8;13;23;41
464762;3;8;13;23;42
464763;3;8;13;23;43
464764;3;8;13;23;44
464765;3;8;13;23;45
464766;3;8;13;23;46
464767;3;8;13;23;47
464768;3;8;13;23;48
464769;3;8;13;23;49
464770;3;8;13;23;50
464771;3;8;13;24;25
464772;3;8;13;24;26
464773;3;8;13;24;27
464774;3;8;13;24;28
464775;3;8;13;24;29
464776;3;8;13;24;30
464777;3;8;13;24;31
464778;3;8;13;24;32
464779;3;8;13;24;33
464780;3;8;13;24;34
464781;3;8;13;24;35
464782;3;8;13;24;36
464783;3;8;13;24;37
464784;3;8;13;24;38
464785;3;8;13;24;39
464786;3;8;13;24;40
464787;3;8;13;24;41
464788;3;8;13;24;42
464789;3;8;13;24;43
464790;3;8;13;24;44
464791;3;8;13;24;45
464792;3;8;13;24;46
464793;3;8;13;24;47
464794;3;8;13;24;48
464795;3;8;13;24;49
464796;3;8;13;24;50
464797;3;8;13;25;26
464798;3;8;13;25;27
464799;3;8;13;25;28
464800;3;8;13;25;29
464801;3;8;13;25;30
464802;3;8;13;25;31
464803;3;8;13;25;32
464804;3;8;13;25;33
464805;3;8;13;25;34
464806;3;8;13;25;35
464807;3;8;13;25;36
464808;3;8;13;25;37
464809;3;8;13;25;38
464810;3;8;13;25;39
464811;3;8;13;25;40
464812;3;8;13;25;41
464813;3;8;13;25;42
464814;3;8;13;25;43
464815;3;8;13;25;44
464816;3;8;13;25;45
464817;3;8;13;25;46
464818;3;8;13;25;47
464819;3;8;13;25;48
464820;3;8;13;25;49
464821;3;8;13;25;50
464822;3;8;13;26;27
464823;3;8;13;26;28
464824;3;8;13;26;29
464825;3;8;13;26;30
464826;3;8;13;26;31
464827;3;8;13;26;32
464828;3;8;13;26;33
464829;3;8;13;26;34
464830;3;8;13;26;35
464831;3;8;13;26;36
464832;3;8;13;26;37
464833;3;8;13;26;38
464834;3;8;13;26;39
464835;3;8;13;26;40
464836;3;8;13;26;41
464837;3;8;13;26;42
464838;3;8;13;26;43
464839;3;8;13;26;44
464840;3;8;13;26;45
464841;3;8;13;26;46
464842;3;8;13;26;47
464843;3;8;13;26;48
464844;3;8;13;26;49
464845;3;8;13;26;50
464846;3;8;13;27;28
464847;3;8;13;27;29
464848;3;8;13;27;30
464849;3;8;13;27;31
464850;3;8;13;27;32
464851;3;8;13;27;33
464852;3;8;13;27;34
464853;3;8;13;27;35
464854;3;8;13;27;36
464855;3;8;13;27;37
464856;3;8;13;27;38
464857;3;8;13;27;39
464858;3;8;13;27;40
464859;3;8;13;27;41
464860;3;8;13;27;42
464861;3;8;13;27;43
464862;3;8;13;27;44
464863;3;8;13;27;45
464864;3;8;13;27;46
464865;3;8;13;27;47
464866;3;8;13;27;48
464867;3;8;13;27;49
464868;3;8;13;27;50
464869;3;8;13;28;29
464870;3;8;13;28;30
464871;3;8;13;28;31
464872;3;8;13;28;32
464873;3;8;13;28;33
464874;3;8;13;28;34
464875;3;8;13;28;35
464876;3;8;13;28;36
464877;3;8;13;28;37
464878;3;8;13;28;38
464879;3;8;13;28;39
464880;3;8;13;28;40
464881;3;8;13;28;41
464882;3;8;13;28;42
464883;3;8;13;28;43
464884;3;8;13;28;44
464885;3;8;13;28;45
464886;3;8;13;28;46
464887;3;8;13;28;47
464888;3;8;13;28;48
464889;3;8;13;28;49
464890;3;8;13;28;50
464891;3;8;13;29;30
464892;3;8;13;29;31
464893;3;8;13;29;32
464894;3;8;13;29;33
464895;3;8;13;29;34
464896;3;8;13;29;35
464897;3;8;13;29;36
464898;3;8;13;29;37
464899;3;8;13;29;38
464900;3;8;13;29;39
464901;3;8;13;29;40
464902;3;8;13;29;41
464903;3;8;13;29;42
464904;3;8;13;29;43
464905;3;8;13;29;44
464906;3;8;13;29;45
464907;3;8;13;29;46
464908;3;8;13;29;47
464909;3;8;13;29;48
464910;3;8;13;29;49
464911;3;8;13;29;50
464912;3;8;13;30;31
464913;3;8;13;30;32
464914;3;8;13;30;33
464915;3;8;13;30;34
464916;3;8;13;30;35
464917;3;8;13;30;36
464918;3;8;13;30;37
464919;3;8;13;30;38
464920;3;8;13;30;39
464921;3;8;13;30;40
464922;3;8;13;30;41
464923;3;8;13;30;42
464924;3;8;13;30;43
464925;3;8;13;30;44
464926;3;8;13;30;45
464927;3;8;13;30;46
464928;3;8;13;30;47
464929;3;8;13;30;48
464930;3;8;13;30;49
464931;3;8;13;30;50
464932;3;8;13;31;32
464933;3;8;13;31;33
464934;3;8;13;31;34
464935;3;8;13;31;35
464936;3;8;13;31;36
464937;3;8;13;31;37
464938;3;8;13;31;38
464939;3;8;13;31;39
464940;3;8;13;31;40
464941;3;8;13;31;41
464942;3;8;13;31;42
464943;3;8;13;31;43
464944;3;8;13;31;44
464945;3;8;13;31;45
464946;3;8;13;31;46
464947;3;8;13;31;47
464948;3;8;13;31;48
464949;3;8;13;31;49
464950;3;8;13;31;50
464951;3;8;13;32;33
464952;3;8;13;32;34
464953;3;8;13;32;35
464954;3;8;13;32;36
464955;3;8;13;32;37
464956;3;8;13;32;38
464957;3;8;13;32;39
464958;3;8;13;32;40
464959;3;8;13;32;41
464960;3;8;13;32;42
464961;3;8;13;32;43
464962;3;8;13;32;44
464963;3;8;13;32;45
464964;3;8;13;32;46
464965;3;8;13;32;47
464966;3;8;13;32;48
464967;3;8;13;32;49
464968;3;8;13;32;50
464969;3;8;13;33;34
464970;3;8;13;33;35
464971;3;8;13;33;36
464972;3;8;13;33;37
464973;3;8;13;33;38
464974;3;8;13;33;39
464975;3;8;13;33;40
464976;3;8;13;33;41
464977;3;8;13;33;42
464978;3;8;13;33;43
464979;3;8;13;33;44
464980;3;8;13;33;45
464981;3;8;13;33;46
464982;3;8;13;33;47
464983;3;8;13;33;48
464984;3;8;13;33;49
464985;3;8;13;33;50
464986;3;8;13;34;35
464987;3;8;13;34;36
464988;3;8;13;34;37
464989;3;8;13;34;38
464990;3;8;13;34;39
464991;3;8;13;34;40
464992;3;8;13;34;41
464993;3;8;13;34;42
464994;3;8;13;34;43
464995;3;8;13;34;44
464996;3;8;13;34;45
464997;3;8;13;34;46
464998;3;8;13;34;47
464999;3;8;13;34;48
465000;3;8;13;34;49
465001;3;8;13;34;50
465002;3;8;13;35;36
465003;3;8;13;35;37
465004;3;8;13;35;38
465005;3;8;13;35;39
465006;3;8;13;35;40
465007;3;8;13;35;41
465008;3;8;13;35;42
465009;3;8;13;35;43
465010;3;8;13;35;44
465011;3;8;13;35;45
465012;3;8;13;35;46
465013;3;8;13;35;47
465014;3;8;13;35;48
465015;3;8;13;35;49
465016;3;8;13;35;50
465017;3;8;13;36;37
465018;3;8;13;36;38
465019;3;8;13;36;39
465020;3;8;13;36;40
465021;3;8;13;36;41
465022;3;8;13;36;42
465023;3;8;13;36;43
465024;3;8;13;36;44
465025;3;8;13;36;45
465026;3;8;13;36;46
465027;3;8;13;36;47
465028;3;8;13;36;48
465029;3;8;13;36;49
465030;3;8;13;36;50
465031;3;8;13;37;38
465032;3;8;13;37;39
465033;3;8;13;37;40
465034;3;8;13;37;41
465035;3;8;13;37;42
465036;3;8;13;37;43
465037;3;8;13;37;44
465038;3;8;13;37;45
465039;3;8;13;37;46
465040;3;8;13;37;47
465041;3;8;13;37;48
465042;3;8;13;37;49
465043;3;8;13;37;50
465044;3;8;13;38;39
465045;3;8;13;38;40
465046;3;8;13;38;41
465047;3;8;13;38;42
465048;3;8;13;38;43
465049;3;8;13;38;44
465050;3;8;13;38;45
465051;3;8;13;38;46
465052;3;8;13;38;47
465053;3;8;13;38;48
465054;3;8;13;38;49
465055;3;8;13;38;50
465056;3;8;13;39;40
465057;3;8;13;39;41
465058;3;8;13;39;42
465059;3;8;13;39;43
465060;3;8;13;39;44
465061;3;8;13;39;45
465062;3;8;13;39;46
465063;3;8;13;39;47
465064;3;8;13;39;48
465065;3;8;13;39;49
465066;3;8;13;39;50
465067;3;8;13;40;41
465068;3;8;13;40;42
465069;3;8;13;40;43
465070;3;8;13;40;44
465071;3;8;13;40;45
465072;3;8;13;40;46
465073;3;8;13;40;47
465074;3;8;13;40;48
465075;3;8;13;40;49
465076;3;8;13;40;50
465077;3;8;13;41;42
465078;3;8;13;41;43
465079;3;8;13;41;44
465080;3;8;13;41;45
465081;3;8;13;41;46
465082;3;8;13;41;47
465083;3;8;13;41;48
465084;3;8;13;41;49
465085;3;8;13;41;50
465086;3;8;13;42;43
465087;3;8;13;42;44
465088;3;8;13;42;45
465089;3;8;13;42;46
465090;3;8;13;42;47
465091;3;8;13;42;48
465092;3;8;13;42;49
465093;3;8;13;42;50
465094;3;8;13;43;44
465095;3;8;13;43;45
465096;3;8;13;43;46
465097;3;8;13;43;47
465098;3;8;13;43;48
465099;3;8;13;43;49
465100;3;8;13;43;50
465101;3;8;13;44;45
465102;3;8;13;44;46
465103;3;8;13;44;47
465104;3;8;13;44;48
465105;3;8;13;44;49
465106;3;8;13;44;50
465107;3;8;13;45;46
465108;3;8;13;45;47
465109;3;8;13;45;48
465110;3;8;13;45;49
465111;3;8;13;45;50
465112;3;8;13;46;47
465113;3;8;13;46;48
465114;3;8;13;46;49
465115;3;8;13;46;50
465116;3;8;13;47;48
465117;3;8;13;47;49
465118;3;8;13;47;50
465119;3;8;13;48;49
465120;3;8;13;48;50
465121;3;8;13;49;50
465122;3;8;14;15;16
465123;3;8;14;15;17
465124;3;8;14;15;18
465125;3;8;14;15;19
465126;3;8;14;15;20
465127;3;8;14;15;21
465128;3;8;14;15;22
465129;3;8;14;15;23
465130;3;8;14;15;24
465131;3;8;14;15;25
465132;3;8;14;15;26
465133;3;8;14;15;27
465134;3;8;14;15;28
465135;3;8;14;15;29
465136;3;8;14;15;30
465137;3;8;14;15;31
465138;3;8;14;15;32
